runs occurence father
29 0.498097502972652 TRUE
1 0.431034482758621 TRUE
2 0.453448275862069 TRUE
3 0.572413793103448 TRUE
4 0.461206896551724 TRUE
5 0.433793103448276 TRUE
6 0.475287356321839 TRUE
7 0.455172413793103 TRUE
8 0.489224137931034 TRUE
9 0.479310344827586 TRUE
10 0.450689655172414 TRUE
11 0.503761755485893 TRUE
12 0.485919540229885 TRUE
13 0.497612732095491 TRUE
14 0.500738916256158 TRUE
15 0.459080459770115 TRUE
16 0.484051724137931 TRUE
17 0.501419878296146 TRUE
18 0.491379310344828 TRUE
19 0.518330308529946 TRUE
20 0.477586206896552 TRUE
21 0.495238095238095 TRUE
22 0.506583072100314 TRUE
23 0.483208395802099 TRUE
24 0.507183908045977 TRUE
25 0.473379310344828 TRUE
26 0.462068965517241 TRUE
27 0.511494252873563 TRUE
28 0.479187192118227 TRUE
29 0.491319857312723 TRUE
1 0.458620689655172 TRUE
2 0.481034482758621 TRUE
3 0.458620689655172 TRUE
4 0.508620689655172 TRUE
5 0.458620689655172 TRUE
6 0.521264367816092 TRUE
7 0.513793103448276 TRUE
8 0.507327586206897 TRUE
9 0.503448275862069 TRUE
10 0.481034482758621 TRUE
11 0.479623824451411 TRUE
12 0.493103448275862 TRUE
13 0.523872679045093 TRUE
14 0.482019704433498 TRUE
15 0.484597701149425 TRUE
16 0.485775862068966 TRUE
17 0.460851926977688 TRUE
18 0.483333333333333 TRUE
19 0.478039927404719 TRUE
20 0.484310344827586 TRUE
21 0.468472906403941 TRUE
22 0.479937304075235 TRUE
23 0.491754122938531 TRUE
24 0.488362068965517 TRUE
25 0.478068965517241 TRUE
26 0.488461538461538 TRUE
27 0.45823754789272 TRUE
28 0.479926108374384 TRUE
29 0.470986920332937 TRUE
1 0.496551724137931 TRUE
2 0.463793103448276 TRUE
3 0.47816091954023 TRUE
4 0.503448275862069 TRUE
5 0.455862068965517 TRUE
6 0.477011494252874 TRUE
7 0.476847290640394 TRUE
8 0.484913793103448 TRUE
9 0.463984674329502 TRUE
10 0.46551724137931 TRUE
11 0.478056426332288 TRUE
12 0.518103448275862 TRUE
13 0.511936339522546 TRUE
14 0.469211822660099 TRUE
15 0.497471264367816 TRUE
16 0.482112068965517 TRUE
17 0.498580121703854 TRUE
18 0.51455938697318 TRUE
19 0.456079854809437 TRUE
20 0.476724137931034 TRUE
21 0.500985221674877 TRUE
22 0.474294670846395 TRUE
23 0.491604197901049 TRUE
24 0.494540229885057 TRUE
25 0.494896551724138 TRUE
26 0.488992042440318 TRUE
27 0.496934865900383 TRUE
28 0.480788177339901 TRUE
29 0.471581450653983 TRUE
1 0.496551724137931 TRUE
2 0.558620689655172 TRUE
3 0.560919540229885 TRUE
4 0.502586206896552 TRUE
5 0.464137931034483 TRUE
6 0.475862068965517 TRUE
7 0.477339901477833 TRUE
8 0.467672413793103 TRUE
9 0.463984674329502 TRUE
10 0.506206896551724 TRUE
11 0.495611285266458 TRUE
12 0.489080459770115 TRUE
13 0.517771883289125 TRUE
14 0.51256157635468 TRUE
15 0.453103448275862 TRUE
16 0.47198275862069 TRUE
17 0.506288032454361 TRUE
18 0.474712643678161 TRUE
19 0.491288566243194 TRUE
20 0.47551724137931 TRUE
21 0.494252873563218 TRUE
22 0.48307210031348 TRUE
23 0.477661169415292 TRUE
24 0.4625 TRUE
25 0.502068965517241 TRUE
26 0.497745358090186 TRUE
27 0.472413793103448 TRUE
28 0.468965517241379 TRUE
29 0.485731272294887 TRUE
1 0.458620689655172 TRUE
2 0.441379310344828 TRUE
3 0.427586206896552 TRUE
4 0.43448275862069 TRUE
5 0.516551724137931 TRUE
6 0.476436781609195 TRUE
7 0.486206896551724 TRUE
8 0.54698275862069 TRUE
9 0.498467432950192 TRUE
10 0.453448275862069 TRUE
11 0.483385579937304 TRUE
12 0.477586206896552 TRUE
13 0.491777188328912 TRUE
14 0.497536945812808 TRUE
15 0.47264367816092 TRUE
16 0.495905172413793 TRUE
17 0.464300202839757 TRUE
18 0.494061302681992 TRUE
19 0.486025408348457 TRUE
20 0.46551724137931 TRUE
21 0.470279146141215 TRUE
22 0.504702194357367 TRUE
23 0.489955022488756 TRUE
24 0.478735632183908 TRUE
25 0.470206896551724 TRUE
26 0.497877984084881 TRUE
27 0.486079182630907 TRUE
28 0.492610837438424 TRUE
29 0.489774078478002 TRUE
1 0.56551724137931 TRUE
2 0.436206896551724 TRUE
3 0.44367816091954 TRUE
4 0.499137931034483 TRUE
5 0.473793103448276 TRUE
6 0.529885057471264 TRUE
7 0.449753694581281 TRUE
8 0.488793103448276 TRUE
9 0.467049808429119 TRUE
10 0.480344827586207 TRUE
11 0.457993730407524 TRUE
12 0.479597701149425 TRUE
13 0.485676392572944 TRUE
14 0.493349753694581 TRUE
15 0.479540229885057 TRUE
16 0.484698275862069 TRUE
17 0.47789046653144 TRUE
18 0.474137931034483 TRUE
19 0.463520871143376 TRUE
20 0.476206896551724 TRUE
21 0.477175697865353 TRUE
22 0.489655172413793 TRUE
23 0.486506746626687 TRUE
24 0.45933908045977 TRUE
25 0.46248275862069 TRUE
26 0.498275862068966 TRUE
27 0.466666666666667 TRUE
28 0.491748768472906 TRUE
29 0.501189060642093 TRUE
1 0.448275862068966 TRUE
2 0.448275862068966 TRUE
3 0.481609195402299 TRUE
4 0.458620689655172 TRUE
5 0.501379310344828 TRUE
6 0.458045977011494 TRUE
7 0.478817733990148 TRUE
8 0.472844827586207 TRUE
9 0.453639846743295 TRUE
10 0.519655172413793 TRUE
11 0.468652037617555 TRUE
12 0.480172413793103 TRUE
13 0.489655172413793 TRUE
14 0.496551724137931 TRUE
15 0.495402298850575 TRUE
16 0.485560344827586 TRUE
17 0.454158215010142 TRUE
18 0.489846743295019 TRUE
19 0.504174228675136 TRUE
20 0.481724137931034 TRUE
21 0.474384236453202 TRUE
22 0.510971786833856 TRUE
23 0.481559220389805 TRUE
24 0.490229885057471 TRUE
25 0.465379310344828 TRUE
26 0.487267904509284 TRUE
27 0.489144316730524 TRUE
28 0.478325123152709 TRUE
29 0.460285374554102 TRUE
1 0.458620689655172 TRUE
2 0.544827586206897 TRUE
3 0.537931034482759 TRUE
4 0.480172413793103 TRUE
5 0.455862068965517 TRUE
6 0.492528735632184 TRUE
7 0.484729064039409 TRUE
8 0.486637931034483 TRUE
9 0.491954022988506 TRUE
10 0.500344827586207 TRUE
11 0.478369905956113 TRUE
12 0.452298850574713 TRUE
13 0.473474801061008 TRUE
14 0.495566502463054 TRUE
15 0.496781609195402 TRUE
16 0.517456896551724 TRUE
17 0.467139959432049 TRUE
18 0.46455938697318 TRUE
19 0.488021778584392 TRUE
20 0.480862068965517 TRUE
21 0.467487684729064 TRUE
22 0.50423197492163 TRUE
23 0.491154422788606 TRUE
24 0.469109195402299 TRUE
25 0.512137931034483 TRUE
26 0.479840848806366 TRUE
27 0.492592592592593 TRUE
28 0.477093596059113 TRUE
29 0.469678953626635 TRUE
1 0.496551724137931 TRUE
2 0.48448275862069 TRUE
3 0.517241379310345 TRUE
4 0.441379310344828 TRUE
5 0.478620689655172 TRUE
6 0.544252873563218 TRUE
7 0.486206896551724 TRUE
8 0.447413793103448 TRUE
9 0.472030651340996 TRUE
10 0.472068965517241 TRUE
11 0.497805642633229 TRUE
12 0.497413793103448 TRUE
13 0.497082228116711 TRUE
14 0.499507389162562 TRUE
15 0.474712643678161 TRUE
16 0.46875 TRUE
17 0.479513184584179 TRUE
18 0.49176245210728 TRUE
19 0.502722323049002 TRUE
20 0.488620689655172 TRUE
21 0.472906403940887 TRUE
22 0.487147335423197 TRUE
23 0.485307346326837 TRUE
24 0.491810344827586 TRUE
25 0.465793103448276 TRUE
26 0.476525198938992 TRUE
27 0.479693486590038 TRUE
28 0.510098522167488 TRUE
29 0.476337693222354 TRUE
1 0.531034482758621 TRUE
2 0.513793103448276 TRUE
3 0.47816091954023 TRUE
4 0.489655172413793 TRUE
5 0.489655172413793 TRUE
6 0.531034482758621 TRUE
7 0.524630541871921 TRUE
8 0.495258620689655 TRUE
9 0.46360153256705 TRUE
10 0.446896551724138 TRUE
11 0.478056426332288 TRUE
12 0.511206896551724 TRUE
13 0.494164456233422 TRUE
14 0.467487684729064 TRUE
15 0.479770114942529 TRUE
16 0.477155172413793 TRUE
17 0.461663286004057 TRUE
18 0.463793103448276 TRUE
19 0.509074410163339 TRUE
20 0.500344827586207 TRUE
21 0.472742200328407 TRUE
22 0.471003134796238 TRUE
23 0.45592203898051 TRUE
24 0.478591954022988 TRUE
25 0.493931034482759 TRUE
26 0.475464190981432 TRUE
27 0.486590038314176 TRUE
28 0.491502463054187 TRUE
29 0.49013079667063 TRUE
1 0.568965517241379 TRUE
2 0.481034482758621 TRUE
3 0.454022988505747 TRUE
4 0.527586206896552 TRUE
5 0.506206896551724 TRUE
6 0.470114942528736 TRUE
7 0.477832512315271 TRUE
8 0.514224137931034 TRUE
9 0.476245210727969 TRUE
10 0.488275862068966 TRUE
11 0.479937304075235 TRUE
12 0.451724137931034 TRUE
13 0.49973474801061 TRUE
14 0.491379310344828 TRUE
15 0.472873563218391 TRUE
16 0.498275862068966 TRUE
17 0.463488843813387 TRUE
18 0.49272030651341 TRUE
19 0.484210526315789 TRUE
20 0.497413793103448 TRUE
21 0.474712643678161 TRUE
22 0.493730407523511 TRUE
23 0.475562218890555 TRUE
24 0.490086206896552 TRUE
25 0.474206896551724 TRUE
26 0.490716180371353 TRUE
27 0.478033205619413 TRUE
28 0.480418719211823 TRUE
29 0.495243757431629 TRUE
1 0.472413793103448 TRUE
2 0.489655172413793 TRUE
3 0.48735632183908 TRUE
4 0.496551724137931 TRUE
5 0.464827586206897 TRUE
6 0.480459770114943 TRUE
7 0.483743842364532 TRUE
8 0.449137931034483 TRUE
9 0.475862068965517 TRUE
10 0.504827586206897 TRUE
11 0.456426332288401 TRUE
12 0.489655172413793 TRUE
13 0.526259946949602 TRUE
14 0.489655172413793 TRUE
15 0.488045977011494 TRUE
16 0.507327586206897 TRUE
17 0.470385395537525 TRUE
18 0.48544061302682 TRUE
19 0.485843920145191 TRUE
20 0.498103448275862 TRUE
21 0.497044334975369 TRUE
22 0.49435736677116 TRUE
23 0.479310344827586 TRUE
24 0.476580459770115 TRUE
25 0.482206896551724 TRUE
26 0.487135278514589 TRUE
27 0.469987228607918 TRUE
28 0.478448275862069 TRUE
29 0.479548156956005 TRUE
1 0.568965517241379 TRUE
2 0.418965517241379 TRUE
3 0.533333333333333 TRUE
4 0.461206896551724 TRUE
5 0.457931034482759 TRUE
6 0.522988505747126 TRUE
7 0.460591133004926 TRUE
8 0.517241379310345 TRUE
9 0.509195402298851 TRUE
10 0.516896551724138 TRUE
11 0.456739811912226 TRUE
12 0.471264367816092 TRUE
13 0.517771883289125 TRUE
14 0.488177339901478 TRUE
15 0.481149425287356 TRUE
16 0.494612068965517 TRUE
17 0.47525354969574 TRUE
18 0.479501915708812 TRUE
19 0.469147005444646 TRUE
20 0.486551724137931 TRUE
21 0.483579638752053 TRUE
22 0.482288401253918 TRUE
23 0.486656671664168 TRUE
24 0.505890804597701 TRUE
25 0.482206896551724 TRUE
26 0.479973474801061 TRUE
27 0.482120051085568 TRUE
28 0.498275862068966 TRUE
29 0.494649227110583 TRUE
1 0.424137931034483 TRUE
2 0.486206896551724 TRUE
3 0.42183908045977 TRUE
4 0.461206896551724 TRUE
5 0.500689655172414 TRUE
6 0.498850574712644 TRUE
7 0.473399014778325 TRUE
8 0.461637931034483 TRUE
9 0.462068965517241 TRUE
10 0.468965517241379 TRUE
11 0.521316614420063 TRUE
12 0.498850574712644 TRUE
13 0.475066312997347 TRUE
14 0.516995073891626 TRUE
15 0.484827586206897 TRUE
16 0.445905172413793 TRUE
17 0.477687626774848 TRUE
18 0.488505747126437 TRUE
19 0.476588021778584 TRUE
20 0.497931034482759 TRUE
21 0.494417077175698 TRUE
22 0.490282131661442 TRUE
23 0.492203898050975 TRUE
24 0.479885057471264 TRUE
25 0.484413793103448 TRUE
26 0.497480106100796 TRUE
27 0.479693486590038 TRUE
28 0.489901477832512 TRUE
29 0.503448275862069 TRUE
1 0.375862068965517 TRUE
2 0.527586206896552 TRUE
3 0.437931034482759 TRUE
4 0.475862068965517 TRUE
5 0.466896551724138 TRUE
6 0.490229885057471 TRUE
7 0.513793103448276 TRUE
8 0.463362068965517 TRUE
9 0.485823754789272 TRUE
10 0.494137931034483 TRUE
11 0.468652037617555 TRUE
12 0.464080459770115 TRUE
13 0.485411140583554 TRUE
14 0.469458128078818 TRUE
15 0.498850574712644 TRUE
16 0.464224137931035 TRUE
17 0.475050709939148 TRUE
18 0.489655172413793 TRUE
19 0.482032667876588 TRUE
20 0.495172413793103 TRUE
21 0.484729064039409 TRUE
22 0.487460815047022 TRUE
23 0.502548725637181 TRUE
24 0.500574712643678 TRUE
25 0.485379310344828 TRUE
26 0.478514588859416 TRUE
27 0.492209450830141 TRUE
28 0.46884236453202 TRUE
29 0.456599286563615 TRUE
1 0.568965517241379 TRUE
2 0.510344827586207 TRUE
3 0.537931034482759 TRUE
4 0.458620689655172 TRUE
5 0.475862068965517 TRUE
6 0.467816091954023 TRUE
7 0.47192118226601 TRUE
8 0.432327586206897 TRUE
9 0.491570881226054 TRUE
10 0.486551724137931 TRUE
11 0.501253918495298 TRUE
12 0.466666666666667 TRUE
13 0.509018567639257 TRUE
14 0.47487684729064 TRUE
15 0.513333333333333 TRUE
16 0.466163793103448 TRUE
17 0.497768762677485 TRUE
18 0.492337164750958 TRUE
19 0.482032667876588 TRUE
20 0.501206896551724 TRUE
21 0.481609195402299 TRUE
22 0.475078369905956 TRUE
23 0.468515742128936 TRUE
24 0.48448275862069 TRUE
25 0.504551724137931 TRUE
26 0.466976127320955 TRUE
27 0.494891443167305 TRUE
28 0.491009852216749 TRUE
29 0.477883472057075 TRUE
1 0.568965517241379 TRUE
2 0.529310344827586 TRUE
3 0.54367816091954 TRUE
4 0.475 TRUE
5 0.438620689655172 TRUE
6 0.521264367816092 TRUE
7 0.484729064039409 TRUE
8 0.476724137931034 TRUE
9 0.478927203065134 TRUE
10 0.511379310344828 TRUE
11 0.495924764890282 TRUE
12 0.47816091954023 TRUE
13 0.492572944297082 TRUE
14 0.481527093596059 TRUE
15 0.479770114942529 TRUE
16 0.484913793103448 TRUE
17 0.5052738336714 TRUE
18 0.498659003831418 TRUE
19 0.487477313974592 TRUE
20 0.472068965517241 TRUE
21 0.480295566502463 TRUE
22 0.46833855799373 TRUE
23 0.489205397301349 TRUE
24 0.486206896551724 TRUE
25 0.490206896551724 TRUE
26 0.481962864721485 TRUE
27 0.521328224776501 TRUE
28 0.482142857142857 TRUE
29 0.470630202140309 TRUE
1 0.520689655172414 TRUE
2 0.522413793103448 TRUE
3 0.472413793103448 TRUE
4 0.537068965517241 TRUE
5 0.471724137931034 TRUE
6 0.476436781609195 TRUE
7 0.461576354679803 TRUE
8 0.480603448275862 TRUE
9 0.509961685823755 TRUE
10 0.474137931034483 TRUE
11 0.478056426332288 TRUE
12 0.499425287356322 TRUE
13 0.510610079575597 TRUE
14 0.49679802955665 TRUE
15 0.482988505747126 TRUE
16 0.470043103448276 TRUE
17 0.481947261663286 TRUE
18 0.474712643678161 TRUE
19 0.478402903811252 TRUE
20 0.501379310344828 TRUE
21 0.467323481116585 TRUE
22 0.473824451410658 TRUE
23 0.477961019490255 TRUE
24 0.498132183908046 TRUE
25 0.518758620689655 TRUE
26 0.478116710875332 TRUE
27 0.502809706257982 TRUE
28 0.490270935960591 TRUE
29 0.473602853745541 TRUE
1 0.431034482758621 TRUE
2 0.408620689655172 TRUE
3 0.397701149425287 TRUE
4 0.481034482758621 TRUE
5 0.449655172413793 TRUE
6 0.462068965517241 TRUE
7 0.499014778325123 TRUE
8 0.451724137931034 TRUE
9 0.49463601532567 TRUE
10 0.496551724137931 TRUE
11 0.484326018808777 TRUE
12 0.496264367816092 TRUE
13 0.473209549071618 TRUE
14 0.48743842364532 TRUE
15 0.489885057471264 TRUE
16 0.463793103448276 TRUE
17 0.484178498985801 TRUE
18 0.481992337164751 TRUE
19 0.483303085299456 TRUE
20 0.471379310344828 TRUE
21 0.474384236453202 TRUE
22 0.462382445141066 TRUE
23 0.469115442278861 TRUE
24 0.495545977011494 TRUE
25 0.500965517241379 TRUE
26 0.487400530503979 TRUE
27 0.489655172413793 TRUE
28 0.502093596059113 TRUE
29 0.505707491082045 TRUE
1 0.441379310344828 TRUE
2 0.481034482758621 TRUE
3 0.463218390804598 TRUE
4 0.475 TRUE
5 0.44551724137931 TRUE
6 0.464367816091954 TRUE
7 0.497044334975369 TRUE
8 0.478448275862069 TRUE
9 0.486206896551724 TRUE
10 0.492758620689655 TRUE
11 0.493730407523511 TRUE
12 0.455459770114943 TRUE
13 0.50106100795756 TRUE
14 0.46551724137931 TRUE
15 0.495402298850575 TRUE
16 0.488577586206897 TRUE
17 0.465922920892495 TRUE
18 0.474712643678161 TRUE
19 0.49546279491833 TRUE
20 0.486551724137931 TRUE
21 0.47487684729064 TRUE
22 0.479937304075235 TRUE
23 0.480209895052474 TRUE
24 0.475574712643678 TRUE
25 0.468 TRUE
26 0.475994694960212 TRUE
27 0.469604086845466 TRUE
28 0.479433497536946 TRUE
29 0.48692033293698 TRUE
1 0.513793103448276 TRUE
2 0.470689655172414 TRUE
3 0.470114942528736 TRUE
4 0.463793103448276 TRUE
5 0.453103448275862 TRUE
6 0.467816091954023 TRUE
7 0.486699507389163 TRUE
8 0.488362068965517 TRUE
9 0.464367816091954 TRUE
10 0.466206896551724 TRUE
11 0.492163009404389 TRUE
12 0.494540229885057 TRUE
13 0.509814323607427 TRUE
14 0.486206896551724 TRUE
15 0.485057471264368 TRUE
16 0.498706896551724 TRUE
17 0.464097363083164 TRUE
18 0.510919540229885 TRUE
19 0.485117967332123 TRUE
20 0.494310344827586 TRUE
21 0.501970443349754 TRUE
22 0.471473354231975 TRUE
23 0.468215892053973 TRUE
24 0.485057471264368 TRUE
25 0.470206896551724 TRUE
26 0.481167108753316 TRUE
27 0.475351213282248 TRUE
28 0.483866995073892 TRUE
29 0.500237812128419 TRUE
1 0.441379310344828 TRUE
2 0.436206896551724 TRUE
3 0.47816091954023 TRUE
4 0.468103448275862 TRUE
5 0.506206896551724 TRUE
6 0.458045977011494 TRUE
7 0.470443349753695 TRUE
8 0.489224137931034 TRUE
9 0.477011494252874 TRUE
10 0.521034482758621 TRUE
11 0.479623824451411 TRUE
12 0.483908045977011 TRUE
13 0.462068965517241 TRUE
14 0.481527093596059 TRUE
15 0.475402298850575 TRUE
16 0.488362068965517 TRUE
17 0.487221095334686 TRUE
18 0.484291187739464 TRUE
19 0.474228675136116 TRUE
20 0.498793103448276 TRUE
21 0.506732348111658 TRUE
22 0.494670846394984 TRUE
23 0.483208395802099 TRUE
24 0.464655172413793 TRUE
25 0.464827586206897 TRUE
26 0.492572944297082 TRUE
27 0.481226053639847 TRUE
28 0.490147783251232 TRUE
29 0.476932223543401 TRUE
1 0.448275862068966 TRUE
2 0.503448275862069 TRUE
3 0.458620689655172 TRUE
4 0.476724137931034 TRUE
5 0.486206896551724 TRUE
6 0.491954022988506 TRUE
7 0.467980295566502 TRUE
8 0.478879310344828 TRUE
9 0.490804597701149 TRUE
10 0.48 TRUE
11 0.502507836990596 TRUE
12 0.480747126436782 TRUE
13 0.486472148541114 TRUE
14 0.475615763546798 TRUE
15 0.515632183908046 TRUE
16 0.49375 TRUE
17 0.509533468559838 TRUE
18 0.476436781609195 TRUE
19 0.47967332123412 TRUE
20 0.473448275862069 TRUE
21 0.488998357963875 TRUE
22 0.471473354231975 TRUE
23 0.478410794602699 TRUE
24 0.490229885057471 TRUE
25 0.497241379310345 TRUE
26 0.478514588859416 TRUE
27 0.492592592592593 TRUE
28 0.482142857142857 TRUE
29 0.489892984542212 TRUE
1 0.568965517241379 TRUE
2 0.522413793103448 TRUE
3 0.493103448275862 TRUE
4 0.499137931034483 TRUE
5 0.5 TRUE
6 0.500574712643678 TRUE
7 0.493103448275862 TRUE
8 0.485344827586207 TRUE
9 0.449425287356322 TRUE
10 0.504137931034483 TRUE
11 0.493416927899686 TRUE
12 0.491954022988506 TRUE
13 0.46816976127321 TRUE
14 0.47807881773399 TRUE
15 0.513333333333333 TRUE
16 0.467241379310345 TRUE
17 0.502028397565923 TRUE
18 0.483524904214559 TRUE
19 0.471687840290381 TRUE
20 0.477241379310345 TRUE
21 0.478325123152709 TRUE
22 0.480877742946708 TRUE
23 0.493103448275862 TRUE
24 0.492385057471264 TRUE
25 0.469655172413793 TRUE
26 0.502254641909814 TRUE
27 0.466283524904215 TRUE
28 0.505788177339901 TRUE
29 0.502259215219976 TRUE
1 0.568965517241379 TRUE
2 0.45 TRUE
3 0.454022988505747 TRUE
4 0.488793103448276 TRUE
5 0.473793103448276 TRUE
6 0.455747126436782 TRUE
7 0.499014778325123 TRUE
8 0.472413793103448 TRUE
9 0.474712643678161 TRUE
10 0.457931034482759 TRUE
11 0.476489028213166 TRUE
12 0.490804597701149 TRUE
13 0.493899204244032 TRUE
14 0.487684729064039 TRUE
15 0.517241379310345 TRUE
16 0.490301724137931 TRUE
17 0.504259634888438 TRUE
18 0.49463601532567 TRUE
19 0.486388384754991 TRUE
20 0.492758620689655 TRUE
21 0.475533661740558 TRUE
22 0.486677115987461 TRUE
23 0.474662668665667 TRUE
24 0.475 TRUE
25 0.475034482758621 TRUE
26 0.478116710875332 TRUE
27 0.468326947637292 TRUE
28 0.482389162561576 TRUE
29 0.496313912009512 TRUE
1 0.455172413793103 TRUE
2 0.46551724137931 TRUE
3 0.508045977011494 TRUE
4 0.466379310344828 TRUE
5 0.468965517241379 TRUE
6 0.527011494252874 TRUE
7 0.467487684729064 TRUE
